date,priceClose
2024-08-01,575.1467047
2024-07-31,576.3681941
2024-07-30,587.6650871
2024-07-29,574.6425999
2024-07-28,584.0995915
2024-07-27,581.588805
2024-07-26,581.0779228
2024-07-25,570.7133559
2024-07-24,574.5785089
2024-07-23,582.0995306
2024-07-22,587.9178052
2024-07-21,601.851181
2024-07-20,593.5722182
2024-07-19,593.7021628
2024-07-18,571.9515613
2024-07-17,568.9127209
2024-07-16,576.5839601
2024-07-15,586.1410477
2024-07-14,544.8187102
2024-07-13,532.348815
2024-07-12,533.7573041
2024-07-11,525.1380825
2024-07-10,524.516529
2024-07-09,516.5680913
2024-07-08,510.6142632
2024-07-07,490.6131378
2024-07-06,527.6743885
2024-07-05,497.9958136
2024-07-04,513.9944999
2024-07-03,556.5777832
2024-07-02,578.9810851
2024-07-01,576.6869685
2024-06-30,581.7711182
2024-06-29,569.1277076
2024-06-28,566.4644567
2024-06-27,580.7982988
2024-06-26,572.4018158
2024-06-25,578.10346
2024-06-24,567.5781227
2024-06-23,577.2108929
2024-06-22,590.7633944
2024-06-21,585.9119202
2024-06-20,587.1071859
2024-06-19,598.7717173
2024-06-18,588.7020782
2024-06-17,604.4673185
2024-06-16,610.0539982
2024-06-15,607.8029162
2024-06-14,603.18054
2024-06-13,599.5150705
2024-06-12,619.1948317
2024-06-11,602.5581338
2024-06-10,624.3868189
2024-06-09,673.3153334
2024-06-08,682.6651817
2024-06-07,683.3609826
2024-06-06,710.4640494
2024-06-05,698.8894001
2024-06-04,686.2013936
2024-06-03,626.4329779
2024-06-02,603.026623
2024-06-01,601.3041795
2024-05-31,593.5223442
2024-05-30,595.0267895
2024-05-29,594.9720679
2024-05-28,601.2132562
2024-05-27,603.5264221
2024-05-26,599.8259343
2024-05-25,602.1944707
2024-05-24,600.2258617
2024-05-23,598.670859
2024-05-22,614.6718577
2024-05-21,618.4204584
2024-05-20,600.6163111
2024-05-19,574.6316794
2024-05-18,580.4811697
2024-05-17,581.1783178
2024-05-16,569.1902584
2024-05-15,582.074334
2024-05-14,566.707031
2024-05-13,591.6069542
2024-05-12,594.4245783
2024-05-11,592.0278826
2024-05-10,585.6221707
2024-05-09,596.0319738
2024-05-08,588.1974388
2024-05-07,577.4862229
2024-05-06,588.4759353
2024-05-05,592.1404076
2024-05-04,585.8465831
2024-05-03,587.0104338
2024-05-02,560.5267318
2024-05-01,561.4081995
2024-04-30,578.488063
2024-04-29,592.8312212
2024-04-28,600.0711823
2024-04-27,595.720506
2024-04-26,597.7054726
2024-04-25,614.0050003
2024-04-24,608.0860921
2024-04-23,606.8406088
2024-04-22,605.5755204
2024-04-21,579.6199475
2024-04-20,570.9604877
2024-04-19,554.8892902
2024-04-18,552.1721303
2024-04-17,534.4160213
2024-04-16,537.8293584
2024-04-15,552.8745061
2024-04-14,567.2184728
2024-04-13,554.2997896
2024-04-12,596.3801084
2024-04-11,604.8937898
2024-04-10,610.0839501
2024-04-09,580.8303178
2024-04-08,586.9009347
2024-04-07,584.1021976
2024-04-06,585.9667772
2024-04-05,578.9669169
2024-04-04,585.4415115
2024-04-03,562.0196277
2024-04-02,550.6814454
