window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-05-23 → 2019-05-23,11908.140809060415,31396.444360089474,19624.047988335777,27671.0628556731,39.59250305739379,80.88401335364227,41.29151029624848
2018-05-24 → 2019-05-24,11908.140809060415,31396.444360089474,19621.927360077123,27673.154255156696,39.58162151373813,80.89474491618245,41.31312340244432
2018-05-25 → 2019-05-25,11908.140809060415,31396.444360089474,19619.753224121156,27674.825248720368,39.570465406946816,80.90331925698793,41.33285385004111
2018-05-26 → 2019-05-26,11452.753156563938,31396.444360089474,19614.248910132523,27676.583651989047,40.9226941506487,81.34818339223557,40.42548924158687
2018-05-27 → 2019-05-27,11342.00058454483,31396.444360089474,19607.944406899845,27678.375037322734,41.217517248894765,81.46012243281096,40.2426051839162
2018-05-28 → 2019-05-28,11342.00058454483,31396.444360089474,19602.04743059979,27680.08979403822,41.18811241290899,81.46867294029289,40.2805605273839
2018-05-29 → 2019-05-29,11342.00058454483,31396.444360089474,19595.19031282396,27681.930187682457,41.15391990249797,81.4778499270238,40.32393002452583
2018-05-30 → 2019-05-30,11342.00058454483,31396.444360089474,19591.565319188525,27683.28218254343,41.135844139958714,81.48459154935999,40.34874740940128
2018-05-31 → 2019-05-31,11342.00058454483,31396.444360089474,19586.44911836916,27685.03168691153,41.11033258313556,81.4933153234406,40.38298274030504
2018-06-01 → 2019-06-01,11342.00058454483,31396.444360089474,19581.853765870746,27686.440580448943,41.08741819792574,81.50034066681677,40.412922468891026
2018-06-02 → 2019-06-02,11342.00058454483,31396.444360089474,19576.765755138797,27687.889703853678,41.06204720888763,81.50756661344961,40.445519404561985
2018-06-03 → 2019-06-03,11342.00058454483,31396.444360089474,19574.419935956583,27688.893954740197,41.05034995510951,81.51257423618779,40.46222428107828
2018-06-04 → 2019-06-04,11342.00058454483,31396.444360089474,19574.662079970527,27689.786550531157,41.0515573883181,81.51702509905364,40.46546771073554
2018-06-05 → 2019-06-05,11342.00058454483,31396.444360089474,19573.202523642572,27692.275994687865,41.04427941868558,81.52943852813983,40.48515910945425
2018-06-06 → 2019-06-06,11342.00058454483,31396.444360089474,19572.438270767554,27692.81140325585,41.04046852827361,81.53210830334766,40.49163977507405
2018-06-07 → 2019-06-07,11342.00058454483,31396.444360089474,19570.777395835135,27693.588111313307,41.032186698316075,81.53598130060527,40.5037946022892
2018-06-08 → 2019-06-08,11342.00058454483,31396.444360089474,19569.548068713862,27694.755231924668,41.02605674958735,81.54180106117516,40.51574431158782
2018-06-09 → 2019-06-09,11342.00058454483,31396.444360089474,19569.494244960566,27696.572813687744,41.02578836142411,81.55086429814857,40.525075936724456
2018-06-10 → 2019-06-10,11342.00058454483,31396.444360089474,19567.516809608333,27698.02774140602,41.0159280263564,81.5581191875614,40.542191161205004
2018-06-11 → 2019-06-11,11342.00058454483,31396.444360089474,19561.494751621703,27703.661329516137,40.9858994797957,81.58621065782691,40.60031117803121
2018-06-12 → 2019-06-12,11342.00058454483,31396.444360089474,19555.14261401577,27705.222355856018,40.954225015636894,81.59399460016583,40.639769584528935
2018-06-13 → 2019-06-13,11342.00058454483,31396.444360089474,19546.46744965493,27707.279727621193,40.91096695045226,81.60425353224194,40.69328658178968
2018-06-14 → 2019-06-14,11342.00058454483,31396.444360089474,19534.555610177307,27709.096986342265,40.85156944428883,81.6133151583903,40.761745714101465
2018-06-15 → 2019-06-15,11298.688400687653,31396.444360089474,19524.214651614086,27711.556969488218,40.927585485376014,81.66517994324909,40.73759445787307
2018-06-16 → 2019-06-16,11087.068179535721,31396.444360089474,19511.813756406445,27713.706941235272,41.4820499752101,81.86681173210812,40.384761756898016
2018-06-17 → 2019-06-17,10705.982243800576,31396.444360089474,19499.000288746396,27715.88390507428,42.49792970077442,82.21131826670215,39.71338856592773
2018-06-18 → 2019-06-18,10705.982243800576,31396.444360089474,19486.844599230648,27718.047246353402,42.43917949284079,82.22177400842007,39.78259451557928
2018-06-19 → 2019-06-19,10705.982243800576,31396.444360089474,19475.51429833522,27719.73528052945,42.384418507649904,82.22993252207029,39.84551401442038
2018-06-20 → 2019-06-20,10474.802060111992,31396.444360089474,19463.551178291174,27721.69465229679,42.963879170178046,82.43565368768093,39.47177451750288
2018-06-21 → 2019-06-21,9917.204911992623,31396.444360089474,19450.18895166779,27723.63412998741,44.382316528064166,82.90065046773577,38.51833393967161
2018-06-22 → 2019-06-22,9358.655780810835,31396.444360089474,19435.102967663355,27725.84803561923,45.72349512567268,83.34408050396864,37.620585378295964
2018-06-23 → 2019-06-23,9264.03907764088,31396.444360089474,19415.324918147864,27728.23911001619,45.866166424112706,83.42608856443525,37.55992214032254
2018-06-24 → 2019-06-24,9087.433635399864,31396.444360089474,19395.901614743274,27730.639568635335,46.20764276174256,83.56805312125671,37.36041035951415
2018-06-25 → 2019-06-25,8527.865434626821,31396.444360089474,19374.74972927386,27732.79106570074,47.43138753833868,83.97953232542362,36.54814478708494
2018-06-26 → 2019-06-26,7773.957759032041,31396.444360089474,19352.22894062029,27735.048710335053,49.0137697064879,84.50038003369839,35.48661032721049
2018-06-27 → 2019-06-27,7773.957759032041,31396.444360089474,19332.002740889344,27737.110637771777,48.92814705349402,84.50910869749889,35.580961644004866
2018-06-28 → 2019-06-28,7773.957759032041,31396.444360089474,19309.60654813912,27739.304757215607,48.83333826757552,84.51839696372116,35.68505869614564
2018-06-29 → 2019-06-29,7773.957759032041,31396.444360089474,19285.845176716313,27740.992911024085,48.73275033276538,84.5255433485916,35.79279301582622
2018-06-30 → 2019-06-30,7773.957759032041,31396.444360089474,19267.124020624233,27743.63060857005,48.65349891267465,84.53670939385395,35.883210481179304
2018-07-01 → 2019-07-01,7773.957759032041,31396.444360089474,19250.11909250863,27745.3380768683,48.5815127225551,84.54393754187699,35.96242481932189
2018-07-02 → 2019-07-02,7773.957759032041,31396.444360089474,19232.547030004727,27747.45297995788,48.507125708179075,84.55289046510349,36.04576475692441
2018-07-03 → 2019-07-03,7773.957759032041,31396.444360089474,19214.06192614416,27746.823799496393,48.428873557282564,84.55022698402246,36.121353426739894
2018-07-04 → 2019-07-04,7773.957759032041,31396.444360089474,19196.461693400506,27750.53522856155,48.35436729110961,84.56593840817453,36.21157111706492
2018-07-05 → 2019-07-05,7773.957759032041,31396.444360089474,19179.77624018039,27751.090649533733,48.283733519560045,84.56828964655837,36.284556126998325
2018-07-06 → 2019-07-06,7773.957759032041,31396.444360089474,19162.34590882093,27753.948831530164,48.20994648920281,84.58038905863425,36.37044256943145
2018-07-07 → 2019-07-07,7773.957759032041,31396.444360089474,19144.78814099409,27753.892544973678,48.13561998783416,84.58015078331024,36.44453079547608
2018-07-08 → 2019-07-08,7773.957759032041,31396.444360089474,19126.41550551167,27744.7849006757,48.057843944216486,84.54159580621663,36.48375186200015
2018-07-09 → 2019-07-09,7773.957759032041,31396.444360089474,19107.386184268253,27745.507793666424,47.977287982582176,84.54465599629287,36.5673680137107
2018-07-10 → 2019-07-10,7773.957759032041,31396.444360089474,19088.954174499893,27746.227845098205,47.89926059249559,84.54770415732665,36.64844356483106
2018-07-11 → 2019-07-11,7773.957759032041,31396.444360089474,19069.838234420615,27768.277220030646,47.81833795127617,84.64104477512365,36.822706823847476
2018-07-12 → 2019-07-12,7773.957759032041,31396.444360089474,19050.128027400846,27769.57433733227,47.734899626798985,84.64653580290377,36.911636176104786
2018-07-13 → 2019-07-13,7773.957759032041,31396.444360089474,19029.84894740581,27773.287814899515,47.64905311818407,84.66225589888673,37.013202780702656
2018-07-14 → 2019-07-14,7773.957759032041,31396.444360089474,19012.41459303903,27775.639175482618,47.57524905741258,84.6722098068847,37.09696074947212
2018-07-15 → 2019-07-15,7773.957759032041,31396.444360089474,18993.740382749078,27777.051982843834,47.49619637085453,84.67819058014146,37.181994209286934
2018-07-16 → 2019-07-16,7773.957759032041,31396.444360089474,18979.5447951939,27778.64306029732,47.43610283457734,84.68492601608585,37.24882318150851
2018-07-17 → 2019-07-17,7773.957759032041,31396.444360089474,18967.071315287863,27731.50586686568,47.38329941842268,84.48538227529468,37.102082856872
2018-07-18 → 2019-07-18,7773.957759032041,31396.444360089474,18955.331696591056,26900.93662708788,47.33360262360566,80.96937122275537,33.63576859914971
2018-07-19 → 2019-07-19,7773.957759032041,31396.444360089474,18944.231359828496,26941.677790210633,47.286612071975654,81.14183893883794,33.85522686686228
2018-07-20 → 2019-07-20,7773.957759032041,31396.444360089474,18932.793273043637,26910.929114212355,47.23819173851106,81.011671964812,33.77348022630093
2018-07-21 → 2019-07-21,7773.957759032041,31396.444360089474,18921.305458267172,27237.149378595346,47.18956089379741,82.39264539869421,35.2030845048968
2018-07-22 → 2019-07-22,7773.957759032041,31396.444360089474,18910.91482240033,27155.42884326946,47.145574686746805,82.04670156684449,34.901126880097685
2018-07-23 → 2019-07-23,7773.957759032041,31396.444360089474,18901.68175411809,27239.907058084213,47.10648875799523,82.40431935806792,35.29783060007269
2018-07-24 → 2019-07-24,7773.957759032041,31396.444360089474,18894.172957680752,26831.565663006164,47.074702110957816,80.67570627014783,33.60100415919001
2018-07-25 → 2019-07-25,7773.957759032041,31396.444360089474,18889.243286755704,26546.882729927034,47.053833558851935,79.47057093496095,32.41673737610901
2018-07-26 → 2019-07-26,7773.957759032041,31396.444360089474,18883.710327150682,26611.076257914872,47.03041113216814,79.74231848242263,32.71190735025449
2018-07-27 → 2019-07-27,7773.957759032041,31396.444360089474,18878.108667980523,26841.19920268213,47.00669788273441,80.71648749626793,33.70978961353352
2018-07-28 → 2019-07-28,7773.957759032041,31396.444360089474,18873.35228066474,26662.419264473956,46.98656288426405,79.95966650097029,32.97310361670623
2018-07-29 → 2019-07-29,7773.957759032041,31396.444360089474,18868.74089854342,26670.336475065742,46.96704172969976,79.99318206910456,33.026140339404805
2018-07-30 → 2019-07-30,7773.957759032041,31396.444360089474,18864.0339234244,26669.53993228969,46.9471159056385,79.98981010073601,33.04269419509751
2018-07-31 → 2019-07-31,7773.957759032041,31396.444360089474,18857.761232890738,26727.74318292952,46.920562009600395,80.23619927907605,33.31563726947565
2018-08-01 → 2019-08-01,7773.957759032041,31396.444360089474,18848.663800871345,27302.044061501725,46.88205026368205,82.66736111343813,35.78531084975608
2018-08-02 → 2019-08-02,7773.957759032041,31396.444360089474,18838.64559806632,27489.217013592337,46.83964066060252,83.45971187333753,36.620071212735006
2018-08-03 → 2019-08-03,7773.957759032041,31396.444360089474,18827.696066990145,27561.972987753594,46.79328850783769,83.76770643542567,36.97441792758798
2018-08-04 → 2019-08-04,7773.957759032041,31396.444360089474,18815.699464564797,27674.289143304708,46.74250383547042,84.24316931724644,37.50066548177602
2018-08-05 → 2019-08-05,7773.957759032041,31396.444360089474,18799.85394197877,27792.49597859087,46.67542570413891,84.74356894613592,38.068143241997014
2018-08-06 → 2019-08-06,7773.957759032041,31396.444360089474,18784.915001413774,27794.04009078169,46.61218536531561,84.75010556616624,38.13792020085063
2018-08-07 → 2019-08-07,7773.957759032041,31396.444360089474,18768.319615610057,27804.819679792687,46.541932872070575,84.79573831090241,38.25380543883183
2018-08-08 → 2019-08-08,7773.957759032041,31396.444360089474,18750.56333982216,27814.43856390586,46.46676603596324,84.83645749629393,38.36969146033069
2018-08-09 → 2019-08-09,7773.957759032041,31396.444360089474,18730.009444305888,27815.84151454167,46.37975616327966,84.84239654352254,38.46264038024288
2018-08-10 → 2019-08-10,7773.957759032041,31396.444360089474,18712.51849033578,27820.382943718527,46.3057125019772,84.86162156946311,38.55590906748591
2018-08-11 → 2019-08-11,7773.957759032041,31396.444360089474,18691.685044632974,27817.111032660778,46.21751922218135,84.84777073693643,38.630251514755074
2018-08-12 → 2019-08-12,7773.957759032041,31396.444360089474,18672.40983107232,27821.87363278163,46.135922335764704,84.8679320357924,38.7320097000277
2018-08-13 → 2019-08-13,7773.957759032041,31396.444360089474,18654.284255561717,27823.286302839617,46.05919215990848,84.87391222780964,38.81472006790116
2018-08-14 → 2019-08-14,7773.957759032041,31396.444360089474,18637.934933368477,27822.629684098883,45.98998131657368,84.87113259350684,38.88115127693316
2018-08-15 → 2019-08-15,7773.957759032041,31396.444360089474,18620.25909926957,27815.14169358015,45.91515501061606,84.83943402322002,38.92427901260396
2018-08-16 → 2019-08-16,7773.957759032041,31396.444360089474,18603.023297347067,27817.243507697858,45.84219147289208,84.84833153749616,39.00614006460408
2018-08-17 → 2019-08-17,7773.957759032041,31396.444360089474,18586.35852706755,27817.988267473884,45.771645257495905,84.85148429524179,39.079839037745884
2018-08-18 → 2019-08-18,7773.957759032041,31396.444360089474,18571.174270447096,27818.600818629344,45.70736643335309,84.85407738023663,39.146710946883545
2018-08-19 → 2019-08-19,7773.957759032041,31396.444360089474,18553.58008241594,27817.343853684655,45.632885755987104,84.84875632760607,39.215870571618964
2018-08-20 → 2019-08-20,7773.957759032041,31396.444360089474,18536.85120357601,27821.706277954963,45.562068152732834,84.86722358020306,39.305155427470226
2018-08-21 → 2019-08-21,7773.957759032041,31396.444360089474,18520.355690953707,27820.073155950697,45.49223844809215,84.8603101589708,39.36807171087865
2018-08-22 → 2019-08-22,7773.957759032041,31396.444360089474,18505.145570421326,27815.463567210933,45.42785013542527,84.84079659624723,39.41294646082196
2018-08-23 → 2019-08-23,7773.957759032041,31396.444360089474,18488.455489745513,27810.025139002824,45.35719677467761,84.817774345034,39.460577570356385
2018-08-24 → 2019-08-24,7773.957759032041,31396.444360089474,18473.453221152613,27811.13943052874,45.29368835218906,84.82249142475864,39.52880307256958
2018-08-25 → 2019-08-25,7773.957759032041,31396.444360089474,18459.710633440143,27798.160998288553,45.23551247957854,84.76755041681409,39.53203793723555
2018-08-26 → 2019-08-26,7773.957759032041,31396.444360089474,18445.571877129736,27785.829376636706,45.17565952442955,84.71534752276611,39.53968799833656
2018-08-27 → 2019-08-27,7773.957759032041,31396.444360089474,18431.60080170196,27788.60382409023,45.116516405147806,84.72709246520328,39.61057606005548
2018-08-28 → 2019-08-28,7773.957759032041,31396.444360089474,18419.746449031627,27752.220210142732,45.066333912209906,84.57307136419918,39.506737451989274
