date,weight,PriceUSD,MA20,window_year,spd,spd_percentile
2023-02-20,2.2415652107846205e-05,24797.8430359439,23174.65193404443,2022,4032.6087980737807,27
2023-02-21,1.8060066889618905e-05,24400.3893898305,23208.31127315897,2022,4098.295252684681,29
2023-02-22,2.5095284454405258e-05,24163.7389812975,23241.21798007014,2022,4138.432387363521,30
2023-02-23,3.2364783335760824e-05,23910.0342104033,23264.42903172122,2022,4182.34449687612,31
2023-02-24,4.353832554261207e-05,23175.8242036821,23255.44402258914,2022,4314.841151759872,36
2023-02-25,0.0001041181940819,23159.8154403857,23265.57353508183,2022,4317.823700167389,36
2023-02-26,0.0001097142118501,23542.0964281122,23305.4201046318,2022,4247.710067170889,33
2023-02-27,7.193570066350306e-05,23504.1894178843,23317.31611534191,2022,4254.560675209253,34
2023-02-28,7.82404470384088e-05,23145.9491277031,23327.734574459384,2022,4320.410428981339,36
2023-03-01,0.0001234107765388,23610.6590902981,23417.357581692,2022,4235.375201410247,33
2023-03-02,7.324961461787503e-05,23470.0254815897,23509.830516583876,2022,4260.75378905923,34
2023-03-03,8.968574735397345e-05,22350.0962340736,23534.092196215664,2022,4474.253665518722,41
2023-03-04,0.0003858906763289,22334.2852638808,23562.199593147285,2022,4477.421095794853,41
2023-03-05,0.0003927526667973,22419.8171390999,23593.25466426067,2022,4460.339679827323,40
2023-03-06,0.0003506825014361,22414.7033056692,23602.869077352425,2022,4461.357290181381,40
2023-03-07,0.000355108779468,22174.6484725307,23496.37085184103,2022,4509.654352531318,42
2023-03-08,0.0004943798264173,21701.3846227352,23394.317641203976,2022,4608.0009058609185,45
2023-03-09,0.0009301135760998,20349.8141732905,23181.441569593804,2022,4914.049786815834,55
2023-03-10,0.0052832869773485,20240.406694623,22961.63557368498,2022,4940.612187726725,55
2023-03-11,0.0052457710770185,20585.2343290473,22772.54775210403,2022,4857.8509431341545,53
2023-03-12,0.0030945841615331,22065.9800359439,22635.95460210403,2022,4531.863068719684,42
2023-03-13,0.0004791026870269,24154.4290946815,22623.65658734658,2022,4140.027471070253,30
2023-03-14,5.1040496956454814e-05,24769.0175691409,22653.920516738748,2022,4037.3018316474327,27
2023-03-15,3.2515175180166234e-05,24409.8017518995,22678.90889381356,2022,4096.714959686975,29
2023-03-16,4.629360564717977e-05,25043.2388468732,22772.279625973115,2022,3993.093729267595,25
2023-03-17,2.977002360794661e-05,27450.6282933957,22986.820268623615,2022,3642.90386839921,14
2023-03-18,1.2132571113894597e-05,26985.7359915254,23159.002246794273,2022,3705.661392055566,16
2023-03-19,1.4006534492883046e-05,28185.2043319696,23393.05299249854,2022,3547.960796103689,11
2023-03-20,1.1684353860486122e-05,27834.3361090006,23627.472341563414,2022,3592.684934477876,13
2023-03-21,1.2722620606563204e-05,28172.7950558153,23855.579139839276,2022,3549.523567039844,11
2023-03-22,1.242114095624384e-05,27341.5571297487,24049.155722247226,2022,3657.436170348763,15
2023-03-23,1.5453110671915435e-05,28387.8897495617,24351.04539802163,2022,3522.6288703458126,10
2023-03-24,1.2637070511580396e-05,27464.1249453536,24607.53738209527,2022,3641.1136418500046,14
2023-03-25,1.621319619034259e-05,27488.954880187,24860.99426914962,2022,3637.8247349111193,14
2023-03-26,1.6687686577004408e-05,28049.3916911163,25142.72868842198,2022,3565.1397043192073,12
2023-03-27,1.4730028762890391e-05,27154.9963702513,25391.746083308008,2022,3682.5635561325826,16
2023-03-28,2.0526286939499823e-05,27283.9634029807,25670.875022320284,2022,3665.1566534895464,15
2023-03-29,2.018930812050405e-05,28389.2917784921,26072.848902580365,2022,3522.4549023713444,10
2023-03-30,1.464363060976986e-05,28021.5583009936,26461.906482898892,2022,3568.6809036760155,12
2023-03-31,1.6716420690586663e-05,28514.6813062537,26858.37883175922,2022,3506.965374291891,10
2023-04-01,1.4999713532336318e-05,28494.5638863238,27179.80802427821,2022,3509.4413235780676,10
2023-04-02,1.551007972290956e-05,28161.9980362361,27380.18647135594,2022,3550.8844177650253,11
2023-04-03,1.7651277985517083e-05,27850.9799436002,27534.284590078903,2022,3590.53793448222,13
2023-04-04,2.040300562745417e-05,28113.9585187025,27719.492428419053,2022,3556.951965105736,12
2023-04-05,1.9046825483703735e-05,28190.3116063705,27876.84606639392,2022,3547.3180075597966,11
2023-04-06,1.9103695516382633e-05,28049.0744763296,27906.76837554061,2022,3565.1800234759703,12
2023-04-07,2.0853082117236264e-05,27936.8042609585,27954.321789012272,2022,3579.5074864647045,12
2023-04-08,2.2630572702663168e-05,27964.0512498539,27943.264134906483,2022,3576.0197657527347,12
2023-04-09,2.312205588222666e-05,28357.8072703098,27969.437692971947,2022,3526.3657393108283,11
2023-04-10,1.993263386391102e-05,29687.5651846873,28045.176199415542,2022,3368.4136566234642,6
2023-04-11,1.316871026717471e-05,30247.0959193454,28190.45313889538,2022,3306.1025186236843,4
2023-04-12,1.186120525421354e-05,29913.0035463472,28266.70882873466,2022,3343.0277185325112,5
2023-04-13,1.266575772696902e-05,30370.82207218,28412.04368507598,2022,3292.633955127645,3
2023-04-14,1.18379874065059e-05,30458.9700414962,28560.544443141436,2022,3283.1051038089477,3
2023-04-15,1.1696236860476238e-05,30342.0591084161,28675.177814006427,2022,3295.7552301472706,3
2023-04-16,1.1934534206594756e-05,30312.9308533022,28833.07453815897,2022,3298.922182218032,3
2023-04-17,1.229237543453286e-05,29469.5050727645,28942.35162164816,2022,3393.3382916708456,6
2023-04-18,1.6182406174816022e-05,30366.8723813559,29041.230651791346,2022,3293.0622141184413,3
2023-04-19,1.25918357121106e-05,28796.7440952659,29079.98994150497,2022,3472.6148091318314,9
2023-04-20,2.5089980977607664e-05,28251.2763790181,29066.819695143186,2022,3539.66308135617,11
2023-04-21,3.890790027900544e-05,27292.0211052016,29006.69255608708,2022,3664.074551845519,15
2023-04-22,0.0001010260205282,27827.5475920514,28989.97003387784,2022,3593.5613682523635,13
2023-04-23,5.902406583424086e-05,27604.6855742256,28977.655315409113,2022,3622.573411717091,14
2023-04-24,7.568597816451718e-05,27520.1996729982,28947.967373123895,2022,3633.6945657453316,14
2023-04-25,8.45416675583349e-05,28302.6942180012,28953.58650370543,2022,3533.232533615035,11
2023-04-26,4.081557423966143e-05,28384.2340333139,28970.344481554646,2022,3523.082563462251,11
2023-04-27,3.9720021971271346e-05,29465.5514272355,29046.78183986849,2022,3393.79360494738,6
2023-04-28,1.909439980676467e-05,29350.811886616,29116.119871706604,2022,3407.060778635568,7
2023-04-29,2.088596803821231e-05,29221.5145075979,29159.305233571,2022,3422.136110501697,7
2023-04-30,2.3301290604125016e-05,29362.0867974868,29143.031314210977,2022,3405.75248243457,7
2023-05-01,2.187878448168312e-05,28114.9531873174,29036.42417760958,2022,3556.826125007023,12
2023-05-02,6.251112736020445e-05,28690.5809959088,28975.30305008766,2022,3485.464446128147,9
2023-05-03,3.753784191991677e-05,29045.0427735243,28909.014085154875,2022,3442.928308962724,8
2023-05-04,2.9114124732657165e-05,28855.8574465225,28828.85845540619,2022,3465.500901691323,9
2023-05-05,3.488864986939894e-05,29552.9695236704,28789.403976168906,2022,3383.754716083782,6
2023-05-06,2.1599098509893986e-05,28899.4629602572,28718.730581516655,2022,3460.27191361725,9
2023-05-07,3.647498850149043e-05,28761.738434249,28683.34224959088,2022,3476.841298331316,9
2023-05-08,4.3074616448142526e-05,27727.2854091175,28551.36290097896,2022,3606.555727489905,13
2023-05-09,0.0001331761390371,27642.4281092928,28493.647101680304,2022,3617.6272071548633,14
2023-05-10,0.0001481309043333,27646.004902104,28463.3835278346,2022,3617.159164736656,13
2023-05-11,0.0001457857635017,26986.271065751,28448.09602586207,2022,3705.5879175138307,16
2023-05-12,0.000306135318807,26773.3443591467,28395.38586421683,2022,3735.058222781815,17
2023-05-13,0.0003740791238737,26841.3982913501,28357.221500073058,2022,3725.5883212398057,17
2023-05-14,0.0003367090823744,26918.261597896,28327.12459631795,2022,3714.950151454664,17
2023-05-15,0.0003059802522545,27231.6216052016,28273.570965677973,2022,3672.2014373502707,15
2023-05-16,0.0002140249717585,27025.7181864407,28205.645173334313,2022,3700.17918895387,16
2023-05-17,0.0002780771674214,27401.0440610754,28102.419805026304,2022,3649.4959745732885,15
2023-05-18,0.000180134969958,26843.2350938048,27977.040965385742,2022,3725.3333903512694,17
2023-05-19,0.0003693677251114,26889.503631502,27860.440421580948,2022,3718.9232412176802,17
2023-05-20,0.0003495261298789,27100.8582878434,27747.37899609878,2022,3689.920036401832,16
2023-05-21,0.0002749236590867,26777.0977831677,27680.486225891294,2022,3734.5346687593906,17
2023-05-22,0.0004314477449853,26858.7370637054,27588.89402928112,2022,3723.1832517967287,17
2023-05-23,0.000402019622961,27226.8558763881,27497.98468442432,2022,3672.844211392136,15
2023-05-24,0.000271264008173,26341.4306446522,27372.2633443308,2022,3796.301019067917,19
2023-05-25,0.0008463818053901,26484.8359234366,27218.856664319108,2022,3775.745497879764,19
2023-05-26,0.0007301733577872,26720.3838071303,27109.902706662764,2022,3742.4612131999065,17
2023-05-27,0.0005807199598845,26854.5403702513,27014.54280346288,2022,3723.765092281273,17
2023-05-28,0.0005382212386465,28097.5211259497,27033.05458930449,2022,3559.032825413348,12
2023-05-29,0.0001366811336262,27765.0728693746,27039.18682730858,2022,3601.6473095700712,13
2023-05-30,0.0002339174293336,27712.4915844535,27042.511161426053,2022,3608.4810236297644,13
2023-05-31,0.0003113243149207,27217.6832580362,27054.081771040317,2022,3674.081994854369,15
2023-06-01,0.0183415247250178,26825.3713451198,27056.683120338967,2023,3727.814191776044,90
2023-06-02,0.017528916171395,27255.2279941555,27077.374605479235,2023,3669.0208579962564,88
2023-06-03,0.0071824479561502,27079.4084643483,27085.431948801852,2023,3692.842852592446,89
2023-06-04,0.0075491263022407,27158.25456955,27081.76359701927,2023,3682.1217557965083,88
2023-06-05,0.005618862221707,25785.8514842198,27019.77026190823,2023,3878.095709237957,96
2023-06-06,0.0505468449584339,27213.7705187025,27010.406584789587,2023,3674.6102467232763,88
2023-06-07,0.0035063664318001,26339.5790292227,26985.22378156048,2023,3796.5678908176183,93
2023-06-08,0.0163888092770111,26521.693600526,26966.83328001168,2023,3770.4982760986545,92
2023-06-09,0.0103399941516083,26470.6775780245,26935.324244520736,2023,3777.765027179292,92
2023-06-10,0.0103432542011685,25863.2138506721,26889.630047895953,2023,3866.4955011923753,95
2023-06-11,0.0281757158678609,25906.8281516657,26842.03460229397,2023,3859.98623276352,95
2023-06-12,0.0222409249657572,25906.7519354179,26776.02940524546,2023,3859.997588631981,95
2023-06-13,0.0195145116732032,25880.8599734074,26753.00087168322,2023,3863.8592420325313,95
2023-06-14,0.0182332368250036,25097.5853796026,26683.63834449152,2023,3984.447048889108,100
2023-06-15,0.0543828417540865,25559.1433293396,26625.576320601984,2023,3912.494198708491,97
2023-06-16,0.0224399830161752,26331.8200943892,26599.44030680888,2023,3797.686587616785,93
2023-06-17,0.0062956138406671,26514.1713495032,26520.27281798656,2023,3771.567992143707,92
2023-06-18,0.0045884103963346,26353.962682934,26449.717308664527,2023,3794.495772916794,93
2023-06-19,0.0056955418414402,26778.0634415547,26402.995901519585,2023,3734.399995662798,90
2023-06-20,0.0028576036276111,28305.4204573349,26457.38276148452,2023,3532.892229978749,83
2023-06-21,0.000332093232895,30099.5153509643,26621.08996177675,2023,3322.312629754562,75
2023-06-22,5.9516648216097285e-05,29952.5112866745,26755.954126402696,2023,3338.6182227895115,75
2023-06-23,8.738556822609669e-05,30638.3537644652,26933.90139140854,2023,3263.8829347280866,72
2023-06-24,5.889433266056022e-05,30549.0162872589,27103.439477293985,2023,3273.427826928328,73
2023-06-25,7.467307297025608e-05,30467.4403705435,27337.51892161017,2023,3282.1923595748426,73
2023-06-26,8.981323441013074e-05,30255.8861241964,27489.624701884863,2023,3305.142000783361,74
2023-06-27,0.0001169709095134,30667.0762948568,27705.999565166567,2023,3260.826008926422,72
2023-06-28,8.798279604881702e-05,30104.0432717709,27885.117048728815,2023,3321.812923839762,75
2023-06-29,0.0001492045478573,30460.792978083,28084.62281873174,2023,3282.90862525974,73
2023-06-30,0.0001147450069156,30484.503257744,28315.687289085337,2023,3280.3552399889254,73
2023-07-01,0.0001177999583274,30581.6889655172,28549.43032977791,2023,3269.9305820798963,73
2023-07-02,0.0001135109230268,30594.2164736996,28783.803556691993,2023,3268.5916335188804,73
2023-07-03,0.0001165654074429,31135.3575993571,29046.52843798948,2023,3211.782606989067,70
2023-07-04,7.886627742762891e-05,30799.9474558738,29331.64654180305,2023,3246.7587856527066,72
2023-07-05,0.0001064186101978,30497.8221282876,29578.580481750436,2023,3278.922658128009,73
2023-07-06,0.0001401847271707,29979.7298094681,29760.975967504382,2023,3335.5870995347773,75
2023-07-07,0.00022275229175,30329.8829786674,29951.761548962597,2023,3297.07833262447,74
2023-07-08,0.0001665199839757,30263.6196341321,30147.244396522503,2023,3304.297410849606,74
2023-07-09,0.000179039306896,30163.2210563998,30316.502277264757,2023,3315.2957972564664,74
2023-07-10,0.0001983878969995,30394.6555806546,30420.96403343074,2023,3290.0520861189616,73
2023-07-11,0.0001639652248364,30616.247094097,30446.800620587375,2023,3266.239643698218,73
2023-07-12,0.000137723831829,30385.6087852133,30468.45549551431,2023,3291.0316428698147,73
2023-07-13,0.0001739541120491,31434.7354704851,30508.274580815305,2023,3181.1942586217287,69
2023-07-14,7.175050186770074e-05,30310.6720204559,30496.35736747516,2023,3299.1680267765937,74
2023-07-15,0.000202101210323,30290.8905958504,30487.529878740508,2023,3301.3225439366634,74
2023-07-16,0.0002132323690623,30249.7729658095,30487.224220821157,2023,3305.809934938265,74
2023-07-17,0.0002311903135064,30143.7462744009,30461.05771979837,2023,3317.437689718196,75
2023-07-18,0.0002726359705761,29835.7474076563,30447.64292659263,2023,3351.6840933684302,76
2023-07-19,0.0004434067415363,29913.0294646406,30420.25475092052,2023,3343.02482194949,75
2023-07-20,0.000512179172872,29805.6065707189,30386.30991656926,2023,3355.0734746072985,76
2023-07-21,0.000877896930531,29919.6934921099,30353.21014289889,2023,3342.280228451235,75
2023-07-22,0.0006593133853993,29726.0096271186,30309.799800569843,2023,3364.05731056386,76
2023-07-23,0.0009867530562989,30066.5724482759,30256.360543015784,2023,3325.952772702373,75
2023-07-24,0.0004481909994839,29178.3597042665,30175.281155435416,2023,3427.1974509032416,79
2023-07-25,0.0025033529041842,29221.2548533022,30111.45279168615,2023,3422.166518926867,79
2023-07-26,0.0019046797240895,29361.5917580362,30080.545889114554,2023,3405.809903770977,78
2023-07-27,0.0013109196176412,29201.6865175336,30024.136066057865,2023,3424.459746184759,79
2023-07-28,0.0015834920144349,29316.3130751023,29976.770738106377,2023,3411.070135041224,78
2023-07-29,0.0011950444416489,29360.376179135,29936.628494243138,2023,3405.950911182983,78
2023-07-30,0.0010381690369398,29262.8367337814,29880.037551899477,2023,3417.3036917011773,78
2023-07-31,0.0011538190946449,29219.8201887785,29810.21620663355,2023,3422.3345439478007,79
2023-08-01,0.0011673053740566,29499.5875385739,29765.91514430158,2023,3389.877904877117,77
2023-08-02,0.0006991356836745,29143.1519620105,29651.33596887785,2023,3431.337836427398,79
2023-08-03,0.0012399040990599,29192.3448617767,29595.41961094389,2023,3425.5555856678043,79
2023-08-04,0.0010873984254751,29057.2532437171,29533.737743337224,2023,3441.4815179277994,79
2023-08-05,0.00130273848933,29053.0956975453,29473.90387992402,2023,3441.9739996398735,79
2023-08-06,0.0012415688659119,29048.0433275862,29419.11873258328,2023,3442.572667365602,79
2023-08-07,0.0011890768295527,29164.3585873758,29385.549291569256,2023,3428.8427671193976,79
2023-08-08,0.0009346159998567,29779.511383986,29378.87338753652,2023,3358.0134579970054,76
2023-08-09,0.0003240282891039,29582.9442375804,29367.740270879603,2023,3380.3261499903715,77
2023-08-10,0.0004392542490704,29430.1599117475,29343.26359186148,2023,3397.8748433535848,78
2023-08-11,0.0005542199693847,29399.784739626,29326.952347486844,2023,3401.385448418495,78
2023-08-12,0.0005674710972274,29415.733902104,29294.410420178257,2023,3399.5412228299824,78
2023-08-13,0.0005319908866708,29286.1176110462,29299.798315517244,2023,3414.5871203590946,78
2023-08-14,0.0006834881265068,29408.9717127411,29309.184158489184,2023,3400.3229006703473,78
2023-08-15,0.0004981240979412,29167.59721654,29299.484431414377,2023,3428.4620449741137,79
2023-08-16,0.0008719877047111,28754.2924079486,29277.114725935127,2023,3477.7416387529265,81
2023-08-17,0.00238532180096,26660.5627264757,29144.327208503797,2023,3750.858563112526,91
2023-08-18,0.0400888157172562,26037.3658474576,28978.176691919925,2023,3840.634286350607,95
2023-08-19,0.0630853797777542,26093.981808007,28819.733945631207,2023,3832.3012844791197,94
2023-08-20,0.0368486550185895,26176.4721642315,28667.566544403857,2023,3820.2244890984084,94
2023-08-21,0.0253927580148952,26128.9050160725,28499.032418278784,2023,3827.179131252828,94
2023-08-22,0.0225892535644293,25978.2096914085,28340.78530474869,2023,3849.379968361405,95
2023-08-23,0.0239431750421575,26452.1935882525,28203.77774107248,2023,3780.4048146846435,92
2023-08-24,0.0116190406679348,26126.7943331385,28057.254795543548,2023,3827.4883142920744,94
2023-08-25,0.0163872148839293,26040.881255114,27906.64407342198,2023,3840.1158171389325,94
2023-08-26,0.0168914301198135,26006.1740800701,27754.55061104618,2023,3845.24073753068,95
2023-08-27,0.0164409637789028,26086.3612594974,27600.650744652252,2023,3833.4208058087243,94
2023-08-28,0.0139907267056956,26103.2765730567,27416.83900410579,2023,3830.9366918028245,94
2023-08-29,0.012998821173447,27672.2221306254,27321.30289875804,2023,3613.7321942543963,86
2023-08-30,0.001779223217149,27298.997779661,27214.744792153717,2023,3663.1381418150295,88
2023-08-31,0.0027770359381327,25954.8665935126,27042.49888484805,2023,3852.8419955352388,95
2023-09-01,0.0151438841893913,25802.7885298071,26861.8516162332,2023,3875.5501129066374,96
2023-09-02,0.0178537220905904,25868.2960976037,26690.960540561075,2023,3865.7358653499978,95
2023-09-03,0.0158700143278123,25962.5475689655,26518.639333372295,2023,3851.702138796874,95
2023-09-04,0.0137018078284868,25799.5256870251,26350.235756896553,2023,3876.040250239609,96
2023-09-05,0.0168630075542911,25782.3622200468,26201.63924750146,2023,3878.6205525514674,96
2023-09-06,0.0175882379218674,25754.7902676797,26156.350624561663,2023,3882.772834127575,96
2023-09-07,0.018952856901388,26210.6045637054,26165.012560374053,2023,3815.2496542743984,94
2023-09-08,0.0102875020467,25904.6982127411,26155.548380610755,2023,3860.303608972966,95
2023-09-09,0.0164445854186765,25894.6205976037,26141.455802279364,2023,3861.805953984668,95
2023-09-10,0.0163866451595294,25831.4647802455,26126.583790488017,2023,3871.2477534945897,96
2023-09-11,0.017608467129215,25135.0393781414,26084.425274824654,2023,3978.5097805322976,100
2023-09-12,0.0531838073223562,25859.7018068381,26054.80068575394,2023,3867.0206155879537,96
2023-09-13,0.0155829150662281,26226.8667524839,26059.80430672121,2023,3812.883976715563,93
2023-09-14,0.0078264426420249,26556.056943308,26085.563091130913,2023,3765.619279002168,92
2023-09-15,0.0038160907112319,26672.6160818235,26118.885191218586,2023,3749.1635501081078,91
2023-09-16,0.0023624621000345,26555.6361031561,26142.34893340151,2023,3765.6789546123937,92
2023-09-17,0.0029998140035972,26502.4321189363,26162.306710695495,2023,3773.2386050919763,92
2023-09-18,0.0033996446072371,26764.6319064874,26116.927199488597,2023,3736.2740630765516,91
2023-09-19,0.001945246247015,27215.0504848042,26112.72983474575,2023,3674.4374240950247,88
2023-09-20,0.0008081747821951,27133.4037235535,26171.656691247797,2023,3685.494124468937,89
2023-09-21,0.0010273423005765,26571.5952919345,26210.09702935417,2023,3763.417246925849,92
2023-09-22,0.0033055286469952,26581.1476116306,26245.73960505552,2023,3762.0648085278654,91
2023-09-23,0.0032019503470409,26575.776386616,26276.40104593804,2023,3762.8251587171567,92
2023-09-24,0.0032470546445183,26286.6410488019,26300.75681402688,2023,3804.2136998160836,93
2023-09-25,0.0059064288400239,26288.8095005845,26326.07917805376,2023,3803.8999064517025,93
2023-09-26,0.0058195788888683,26194.5378880772,26348.06655907364,2023,3817.5897749093847,94
2023-09-27,0.0069939005301029,26336.0825973115,26354.34046075394,2023,3797.071930895616,93
2023-09-28,0.0051225818166016,27033.4254415546,26410.77682219462,2023,3699.1242643739993,89
2023-09-29,0.0010875094688779,26911.2514739918,26461.60836601402,2023,3715.9178604772183,90
2023-09-30,0.0013284450132831,26977.6933126826,26518.91979263588,2023,3706.7661360427937,89
2023-10-01,0.0012029544259014,27950.1453594389,26659.675091700756,2023,3577.79892426318,84
2023-10-02,0.0002101528242933,27565.8892954413,26744.98446613091,2023,3627.6718276067904,86
2023-10-03,0.0004823544321724,27439.1422393337,26805.59824047341,2023,3644.4287918246628,87
2023-10-04,0.0006534830556832,27797.251176505,26867.657952133253,2023,3597.478015542873,85
2023-10-05,0.0003691156629498,27426.3450926359,26905.344402673876,2023,3646.129284169565,87
2023-10-06,0.0007559882528668,27941.9633760959,26974.660766320867,2023,3578.84657760124,84
2023-10-07,0.0003214054736923,27972.7515704266,27048.176738895378,2023,3574.9075219944457,84
2023-10-08,0.0003292013284281,27936.3261157218,27106.761449357095,2023,3579.56875165925,85
2023-10-09,0.0003695993185102,27591.3467618352,27125.576263208648,2023,3624.324715396699,86
2023-10-10,0.0006900986247168,27419.7971803039,27139.895936046167,2023,3646.9999884547533,87
2023-10-11,0.0009498192264261,26828.1725710111,27152.724800000004,2023,3727.4249573023085,90
2023-10-12,0.0029705279957776,26741.3405990649,27160.734449371714,2023,3739.5283018644486,91
2023-10-13,0.0036217711403152,26842.4467703098,27174.067968556406,2023,3725.442797957194,90
2023-10-14,0.0029614548282138,26861.9892375804,27202.835377995332,2023,3722.7324869931163,90
2023-10-15,0.0028266491405266,27130.3067092344,27244.910238427827,2023,3685.9148358231714,89
2023-10-16,0.0016068828922703,28506.7936741671,27360.52302773232,2023,3507.935727286656,82
2023-10-17,0.0001226628108389,28433.2051522501,27465.379155479248,2023,3517.014682816593,82
2023-10-18,0.0001552117314862,28328.0750195792,27530.11163438048,2023,3530.0669011531536,83
2023-10-19,0.0002016758431008,28690.358041204,27619.06696274109,2023,3485.4915319071238,81
2023-10-20,0.0001206561029616,29704.9853673291,27755.431565473416,2023,3366.438285136628,76
2023-10-21,3.602395087777272e-05,29922.5464044418,27854.05161772356,2023,3341.9615646466395,75
2023-10-22,3.3511245040425815e-05,29984.1593196961,27974.965118936303,2023,3335.094338773462,75
2023-10-23,3.564773112444226e-05,32954.1690482174,28250.716459380485,2023,3034.5174188335154,64
2023-10-24,1.0873141395506308e-05,33880.9566537113,28554.9017332408,2023,2951.5105202628943,61
2023-10-25,1.0515676637079212e-05,34488.6589210988,28908.017424663944,2023,2899.5038696278198,59
2023-10-26,1.0416401234197515e-05,34181.4922521917,29219.993868468737,2023,2925.5598106190946,60
2023-10-27,1.0762905146296327e-05,33896.938528346,29516.203216364705,2023,2950.1189293651382,60
2023-10-28,1.1246123788011778e-05,34091.5890327294,29823.966362215084,2023,2933.2748292840115,60
2023-10-29,1.1241198174507836e-05,34574.3377206312,30173.115910154884,2023,2892.318597915702,58
2023-10-30,1.0940560430118035e-05,34495.1050207481,30526.8813021771,2023,2898.962039392315,59
2023-10-31,1.1187805745537357e-05,34636.4264736996,30917.29399731152,2023,2887.133869769527,58
2023-11-01,1.1209371525180474e-05,35431.9794532437,31351.82594002046,2023,2822.3091552635588,56
2023-11-02,1.0699504748115322e-05,34882.9173366452,31753.849468337223,2023,2866.732705723211,57
2023-11-03,1.129014503838448e-05,34708.2218804792,32146.16110048217,2023,2881.161712759552,58
2023-11-04,1.1678054012358688e-05,35091.0763062537,32544.19958033313,2023,2849.7273531099604,57
2023-11-05,1.135114815215195e-05,35105.0420265926,32874.11199795442,2023,2848.593655699044,57
2023-11-06,1.148677424535085e-05,35017.7151484512,33203.33749776446,2023,2855.6974541619375,57
2023-11-07,1.1762735673927976e-05,35418.4768901227,33557.85759129164,2023,2823.385102364112,56
2023-11-08,1.1394860464463224e-05,35797.8946090006,33913.23441968147,2023,2793.4603722437123,54
2023-11-09,1.1132119173516392e-05,36675.3264333723,34261.75147298363,2023,2726.6287644820013,52
2023-11-10,1.0629226412480638e-05,37367.4943722969,34633.99887137638,2023,2676.122701824421,50
2023-11-11,1.0417170565309735e-05,36979.9312405026,34983.78746741671,2023,2704.1694412474762,51
2023-11-12,1.0622716812948615e-05,37053.3410514319,35188.746067577435,2023,2698.811960335641,51
2023-11-13,1.064554518307313e-05,36543.2680870836,35321.86163924605,2023,2736.4821274796027,52
2023-11-14,1.1031512288772282e-05,35590.6835645821,35376.96287142021,2023,2809.724062156382,55
2023-11-15,1.2337071077486098e-05,37840.5534894798,35559.91593328462,2023,2642.667476515675,49
2023-11-16,1.0426869303590385e-05,36160.4044509059,35673.08922941261,2023,2765.455793940788,53
2023-11-17,1.1717732608511883e-05,36569.7120534775,35796.99538045002,2023,2734.503346752241,52
2023-11-18,1.129110370677273e-05,36577.4249617183,35897.14974250438,2023,2733.9267349918523,52
2023-11-19,1.1337757260213974e-05,37442.7285119813,36044.53091706603,2023,2670.745535224576,50
2023-11-20,1.0667512115598064e-05,37516.0503708358,36188.51211192284,2023,2665.5257952670286,50
2023-11-21,1.0637480465968852e-05,36035.0330862069,36218.664793571006,2023,2775.077235554889,54
2023-11-22,1.2618650358584078e-05,37403.0347168323,36344.67066258036,2023,2673.5798513963227,50
2023-11-23,1.0677951985991092e-05,37311.7192156634,36474.84552933957,2023,2680.12308470686,50
2023-11-24,1.080139178963885e-05,37718.7841630625,36606.23092218001,2023,2651.19892432611,49
2023-11-25,1.057911328808452e-05,37800.1260932203,36740.9851255114,2023,2645.493820665737,49
2023-11-26,1.0580684094132618e-05,37482.7055260082,36864.234644389246,2023,2667.897063370007,50
2023-11-27,1.0850670975256558e-05,37229.2452197545,36954.77306087084,2023,2686.0603649020054,50
2023-11-28,1.1165133721479713e-05,37828.4655911748,37056.30160997955,2023,2643.5119277830167,49
2023-11-29,1.0661114838566758e-05,37846.8531227352,37114.87794444769,2023,2642.22760279978,49
2023-11-30,1.068954945939645e-05,37712.7114789597,37132.138799780834,2023,2651.6258332629036,49
2023-12-01,1.0841332995230257e-05,38703.5536820573,37218.319921858565,2023,2583.742072407147,46
2023-12-02,1.032849163286621e-05,39462.2799272355,37338.766865648744,2023,2534.0654464057834,45
2023-12-03,1.0176856141821142e-05,39978.2226104617,37510.51459181765,2023,2501.3618282727634,43
2023-12-04,1.012690193008729e-05,41910.2994815897,37826.49538766804,2023,2386.048327903929,39
2023-12-05,1.0032621723379092e-05,44067.0054763296,38137.81798701052,2023,2269.2715086736393,34
2023-12-06,1.001049101888792e-05,43745.8343907072,38517.089484000586,2023,2285.9319382702806,35
2023-12-07,1.0019042961853635e-05,43282.6182261835,38852.734792635885,2023,2310.396276801613,36
2023-12-08,1.0033361768636785e-05,44205.0522089421,39234.11615499707,2023,2262.184863561168,34
2023-12-09,1.0022523476381317e-05,43740.0063927528,39548.98004903565,2023,2286.2365199966866,35
2023-12-10,1.0036849618725544e-05,43732.7120900059,39859.813134994154,2023,2286.6178478524475,35
2023-12-11,1.0043081367554232e-05,41209.8947904734,40118.55622020748,2023,2426.6016816698416,40
2023-12-12,1.0246767711178954e-05,41467.2735698422,40321.768162857974,2023,2411.5402675696228,40
2023-12-13,1.0219214714076502e-05,42939.0607583285,40603.13523999123,2023,2328.8818673241217,37
2023-12-14,1.008965020533511e-05,43033.1371560491,40868.85288964056,2023,2323.790609022404,37
2023-12-15,1.009162552940715e-05,41978.0970195792,41077.751435958504,2023,2382.1946943749863,39
2023-12-16,1.0194600119145476e-05,42203.2140450029,41313.77686190824,2023,2369.4877810340745,38
