date,weight,PriceUSD,MA20,window_year,spd,spd_percentile,30d_return,60d_return,365d_return
2023-08-13,0.0005319908866708,29286.1176110462,29299.798315517244,2023,3414.5871203590946,78,-0.11699795274043823,-0.08689362809297241,1.0280654384665104
2023-08-14,0.0006834881265068,29408.9717127411,29309.184158489184,2023,3400.3229006703473,78,-0.1082018436869926,-0.08727013536890782,1.0584278286208244
2023-08-15,0.0004981240979412,29167.59721654,29299.484431414377,2023,3428.4620449741137,79,-0.08953566705697236,-0.07904689446452462,1.017329238431504
2023-08-16,0.0008719877047111,28754.2924079486,29277.114725935127,2023,3477.7416387529265,81,-0.07239532437771479,-0.056478026851576435,1.0047159175430487
2023-08-17,0.00238532180096,26660.5627264757,29144.327208503797,2023,3750.858563112526,91,-0.003935649235768057,0.06924951159631654,1.2102787969380753
2023-08-18,0.0400888157172562,26037.3658474576,28978.176691919925,2023,3840.634286350607,95,0.017861494676663314,0.09201542578572464,1.2819003536406353
2023-08-19,0.0630853797777542,26093.981808007,28819.733945631207,2023,3832.30128447912,94,0.025701332338424976,0.08561718284354214,1.2531327943127621
2023-08-20,0.0368486550185895,26176.4721642315,28667.566544403857,2023,3820.224489098408,94,0.03967602334098519,0.09603608390008955,1.2696533988308514
2023-08-21,0.0253927580148952,26128.9050160725,28499.032418278784,2023,3827.179131252828,94,0.038443964906417216,0.1368630009201255,1.2627546094966657
2023-08-22,0.0225892535644293,25978.2096914085,28340.78530474869,2023,3849.379968361405,95,0.022841666441788755,0.15183250731622855,1.353242443398468
2023-08-23,0.0239431750421575,26452.1935882525,28203.77774107248,2023,3780.404814684643,92,0.00487498410851539,0.13352260256450554,1.2831555943930026
2023-08-24,0.0116190406679348,26126.7943331385,28057.254795543548,2023,3827.4883142920744,94,0.017184735630119796,0.26131696939257676,1.4536803902476092
2023-08-25,0.0163872148839293,26040.881255114,27906.64407342198,2023,3840.115817138933,94,0.009437460709577072,0.301067975457153,1.458566055290809
2023-08-26,0.0168914301198135,26006.1740800701,27754.55061104618,2023,3845.24073753068,95,0.010868012328310694,0.32617196266210025,1.480104076160481
2023-08-27,0.0164409637789028,26086.3612594974,27600.650744652252,2023,3833.420805808724,94,0.004146865387000487,0.31032043573141377,1.4144203994725055
2023-08-28,0.0139907267056956,26103.2765730567,27416.83900410579,2023,3830.936691802825,94,0.008918651403904354,0.2985702554802552,1.2812464732121258
2023-08-29,0.012998821173447,27672.2221306254,27321.30289875804,2023,3613.732194254396,86,-0.023084401608782668,0.2319787284086432,1.135743724368767
2023-08-30,0.001779223217149,27298.997779661,27214.744792153717,2023,3663.1381418150295,88,-0.014203682816447127,0.26650575232438234,1.173698517201637
2023-08-31,0.0027770359381327,25954.8665935126,27042.49888484805,2023,3852.8419955352383,95,0.03940789737773698,0.3290418926433676,1.2786840283293475
2023-09-01,0.0151438841893913,25802.7885298071,26861.8516162332,2023,3875.5501129066374,96,0.08322189003530345,0.3423520653082892,1.2850214892519127
2023-09-02,0.0178537220905904,25868.2960976037,26690.960540561075,2023,3865.7358653499978,95,0.06562446909654995,0.3697067375274836,1.2169639817642923
2023-09-03,0.0158700143278123,25962.5475689655,26518.639333372295,2023,3851.702138796874,95,0.05687402849993273,0.34358607313030887,1.2786293883771647
2023-09-04,0.0137018078284868,25799.5256870251,26350.235756896553,2023,3876.040250239609,96,0.07743264406153716,0.3453046502298449,1.2340633755706465
